iso_time,epoch_s,board_ms,thrust_lbf,thrust_N,raw_counts
2026-09-17T15:54:45.134,1789685685.134,2002538,-0.0002,-0.001,74859
2026-09-17T15:54:45.134,1789685685.135,2002654,0.0003,0.001,74818
2026-09-17T15:54:45.134,1789685685.135,2002768,-0.0005,-0.002,74869
2026-09-17T15:54:45.134,1789685685.135,2002884,0.0006,0.002,74958
2026-09-17T15:54:45.537,1789685685.537,2003000,0.0007,0.003,74893
2026-09-17T15:54:45.537,1789685685.538,2003115,0.0008,0.004,74927
2026-09-17T15:54:45.537,1789685685.538,2003230,0.0003,0.001,74825
2026-09-17T15:54:45.938,1789685685.938,2003346,-0.0007,-0.003,75041
2026-09-17T15:54:45.938,1789685685.938,2003461,0.0000,0.000,74717
2026-09-17T15:54:45.938,1789685685.939,2003576,0.0005,0.002,74983
2026-09-17T15:54:46.344,1789685686.344,2003692,0.0004,0.002,74870
2026-09-17T15:54:46.344,1789685686.345,2003807,-0.0002,-0.001,74841
2026-09-17T15:54:46.344,1789685686.345,2003922,0.0000,0.000,74994
2026-09-17T15:54:46.345,1789685686.345,2004038,0.0003,0.001,74945
2026-09-17T15:54:46.745,1789685686.745,2004154,0.0000,0.000,74965
2026-09-17T15:54:46.745,1789685686.746,2004269,0.0003,0.001,74809
2026-09-17T15:54:46.745,1789685686.746,2004384,-0.0004,-0.002,74845
2026-09-17T15:54:47.147,1789685687.148,2004500,-0.0002,-0.001,74863
2026-09-17T15:54:47.147,1789685687.148,2004615,-0.0005,-0.002,74980
2026-09-17T15:54:47.148,1789685687.148,2004730,-0.0001,-0.000,74847
2026-09-17T15:54:47.148,1789685687.148,2004846,0.0004,0.002,74934
2026-09-17T15:54:47.551,1789685687.551,2004961,0.0002,0.001,74749
2026-09-17T15:54:47.551,1789685687.552,2005076,0.0002,0.001,74907
2026-09-17T15:54:47.551,1789685687.552,2005192,-0.0006,-0.002,74856
2026-09-17T15:54:47.960,1789685687.961,2005307,-0.0001,-0.000,74741
2026-09-17T15:54:47.960,1789685687.961,2005423,0.0000,0.000,74843
2026-09-17T15:54:47.961,1789685687.961,2005538,0.0001,0.001,74868
2026-09-17T15:54:47.961,1789685687.961,2005654,0.0002,0.001,75080
2026-09-17T15:54:48.361,1789685688.362,2005769,-0.0001,-0.000,74820
2026-09-17T15:54:48.362,1789685688.362,2005884,-0.0004,-0.002,75024
2026-09-17T15:54:48.362,1789685688.362,2006000,0.0003,0.001,74893
2026-09-17T15:54:48.362,1789685688.362,2006115,-0.0003,-0.001,74992
2026-09-17T15:54:48.768,1789685688.769,2006231,-0.0003,-0.001,74831
2026-09-17T15:54:48.769,1789685688.769,2006346,0.0005,0.002,74968
2026-09-17T15:54:48.769,1789685688.769,2006461,-0.0004,-0.002,74920
2026-09-17T15:54:49.169,1789685689.170,2006577,-0.0006,-0.003,75008
2026-09-17T15:54:49.169,1789685689.170,2006692,0.0002,0.001,74774
2026-09-17T15:54:49.170,1789685689.170,2006807,-0.0007,-0.003,75034
2026-09-17T15:54:49.170,1789685689.170,2006923,0.0002,0.001,74877
2026-09-17T15:54:49.575,1789685689.575,2007038,-0.0005,-0.002,74956
2026-09-17T15:54:49.575,1789685689.575,2007153,0.0010,0.004,74895
2026-09-17T15:54:49.575,1789685689.576,2007269,0.0001,0.000,75007
2026-09-17T15:54:49.975,1789685689.976,2007385,-0.0002,-0.001,74844
2026-09-17T15:54:49.976,1789685689.976,2007500,0.0003,0.001,74944
2026-09-17T15:54:49.976,1789685689.977,2007615,-0.0002,-0.001,74894
2026-09-17T15:54:49.976,1789685689.977,2007731,0.0000,0.000,74861
2026-09-17T15:54:50.381,1789685690.382,2007846,0.0000,0.000,74816
2026-09-17T15:54:50.382,1789685690.382,2007961,-0.0002,-0.001,74934
2026-09-17T15:54:50.382,1789685690.382,2008077,-0.0003,-0.001,75067
2026-09-17T15:54:50.782,1789685690.783,2008193,-0.0003,-0.001,74880
2026-09-17T15:54:50.783,1789685690.783,2008307,-0.0002,-0.001,75001
2026-09-17T15:54:50.783,1789685690.783,2008423,-0.0004,-0.002,74825
2026-09-17T15:54:50.783,1789685690.783,2008539,0.0002,0.001,74863
2026-09-17T15:54:51.187,1789685691.187,2008653,-0.0002,-0.001,74744
2026-09-17T15:54:51.187,1789685691.188,2008769,0.0003,0.001,74786
2026-09-17T15:54:51.188,1789685691.188,2008885,-0.0009,-0.004,75088
2026-09-17T15:54:51.589,1789685691.589,2009000,-0.0002,-0.001,74907
2026-09-17T15:54:51.589,1789685691.589,2009115,-0.0004,-0.002,75028
2026-09-17T15:54:51.589,1789685691.590,2009231,-0.0010,-0.004,74825
2026-09-17T15:54:51.589,1789685691.590,2009347,0.0003,0.001,75013
2026-09-17T15:54:51.995,1789685691.996,2009461,-0.0003,-0.001,74850
2026-09-17T15:54:51.995,1789685691.996,2009577,-0.0005,-0.002,74880
2026-09-17T15:54:51.996,1789685691.996,2009693,0.0002,0.001,74868
2026-09-17T15:54:52.398,1789685692.398,2009807,-0.0001,-0.001,75045
2026-09-17T15:54:52.398,1789685692.398,2009923,0.0006,0.003,74763
2026-09-17T15:54:52.398,1789685692.398,2010039,0.0005,0.002,75045
2026-09-17T15:54:52.398,1789685692.399,2010155,0.0004,0.002,74881
2026-09-17T15:54:52.805,1789685692.805,2010269,-0.0001,-0.000,74842
2026-09-17T15:54:52.805,1789685692.806,2010385,0.0005,0.002,74875
2026-09-17T15:54:52.806,1789685692.806,2010501,-0.0006,-0.003,74974
2026-09-17T15:54:53.209,1789685693.210,2010615,0.0001,0.001,74944
2026-09-17T15:54:53.210,1789685693.210,2010731,0.0002,0.001,75091
2026-09-17T15:54:53.210,1789685693.210,2010847,0.0001,0.000,74944
2026-09-17T15:54:53.210,1789685693.210,2010961,-0.0002,-0.001,74862
2026-09-17T15:54:53.618,1789685693.619,2011077,0.0003,0.001,74976
2026-09-17T15:54:53.619,1789685693.620,2011193,-0.0002,-0.001,74872
2026-09-17T15:54:53.619,1789685693.620,2011308,0.0006,0.003,74879
2026-09-17T15:54:54.022,1789685694.022,2011423,-0.0003,-0.001,74983
2026-09-17T15:54:54.022,1789685694.023,2011539,0.0003,0.001,74954
2026-09-17T15:54:54.022,1789685694.023,2011655,-0.0006,-0.003,75053
2026-09-17T15:54:54.022,1789685694.023,2011769,-0.0001,-0.001,74974
2026-09-17T15:54:54.427,1789685694.427,2011885,-0.0000,-0.000,74899
2026-09-17T15:54:54.427,1789685694.427,2012001,-0.0002,-0.001,75007
2026-09-17T15:54:54.427,1789685694.428,2012115,-0.0001,-0.000,74772
2026-09-17T15:54:54.829,1789685694.829,2012231,-0.0003,-0.001,74932
2026-09-17T15:54:54.829,1789685694.829,2012347,-0.0002,-0.001,74930
2026-09-17T15:54:54.829,1789685694.830,2012462,-0.0003,-0.001,74875
2026-09-17T15:54:54.829,1789685694.830,2012577,-0.0007,-0.003,75023
2026-09-17T15:54:55.233,1789685695.234,2012693,-0.0004,-0.002,74953
2026-09-17T15:54:55.233,1789685695.234,2012808,0.0005,0.002,75012
2026-09-17T15:54:55.234,1789685695.234,2012923,-0.0009,-0.004,74997
2026-09-17T15:54:55.640,1789685695.640,2013039,-0.0000,-0.000,74941
2026-09-17T15:54:55.640,1789685695.641,2013155,0.0000,0.000,74925
2026-09-17T15:54:55.640,1789685695.641,2013270,-0.0007,-0.003,75084
2026-09-17T15:54:55.640,1789685695.641,2013385,-0.0003,-0.001,75019
2026-09-17T15:54:56.041,1789685696.041,2013501,-0.0006,-0.003,74960
2026-09-17T15:54:56.041,1789685696.042,2013616,0.0001,0.000,74977
2026-09-17T15:54:56.041,1789685696.042,2013731,0.0005,0.002,74963
2026-09-17T15:54:56.446,1789685696.447,2013847,-0.0004,-0.002,74789
2026-09-17T15:54:56.447,1789685696.447,2013962,0.0002,0.001,74839
2026-09-17T15:54:56.447,1789685696.447,2014077,-0.0007,-0.003,74970
2026-09-17T15:54:56.447,1789685696.448,2014193,-0.0008,-0.004,74936
2026-09-17T15:54:56.856,1789685696.857,2014308,-0.0004,-0.002,74755
2026-09-17T15:54:56.856,1789685696.857,2014424,0.0005,0.002,74895
2026-09-17T15:54:56.857,1789685696.857,2014539,-0.0004,-0.002,74976
2026-09-17T15:54:57.265,1789685697.265,2014655,-0.0002,-0.001,74847
2026-09-17T15:54:57.265,1789685697.265,2014770,-0.0006,-0.003,74894
2026-09-17T15:54:57.265,1789685697.266,2014885,0.0003,0.001,74963
2026-09-17T15:54:57.265,1789685697.266,2015001,-0.0003,-0.001,75032
2026-09-17T15:54:57.673,1789685697.674,2015116,-0.0009,-0.004,74948
2026-09-17T15:54:57.673,1789685697.674,2015232,-0.0001,-0.000,74927
2026-09-17T15:54:57.673,1789685697.674,2015347,-0.0007,-0.003,74759
2026-09-17T15:54:58.077,1789685698.078,2015462,-0.0004,-0.002,75032
2026-09-17T15:54:58.078,1789685698.078,2015578,-0.0006,-0.002,74997
2026-09-17T15:54:58.078,1789685698.078,2015693,0.0001,0.001,75090
2026-09-17T15:54:58.078,1789685698.078,2015808,-0.0001,-0.000,74809
2026-09-17T15:54:58.485,1789685698.486,2015924,0.0002,0.001,74798
2026-09-17T15:54:58.485,1789685698.486,2016039,-0.0001,-0.000,74902
2026-09-17T15:54:58.486,1789685698.486,2016155,-0.0004,-0.002,74807
2026-09-17T15:54:58.886,1789685698.887,2016270,0.0005,0.002,74752
2026-09-17T15:54:58.886,1789685698.887,2016386,-0.0008,-0.004,74913
2026-09-17T15:54:58.886,1789685698.887,2016501,0.0002,0.001,74820
2026-09-17T15:54:58.887,1789685698.887,2016616,0.0002,0.001,74918
2026-09-17T15:54:59.291,1789685699.292,2016732,-0.0003,-0.001,74819
2026-09-17T15:54:59.292,1789685699.292,2016847,-0.0005,-0.002,74808
2026-09-17T15:54:59.292,1789685699.293,2016962,-0.0003,-0.001,74801
2026-09-17T15:54:59.696,1789685699.697,2017078,0.0007,0.003,75039
2026-09-17T15:54:59.696,1789685699.697,2017193,0.0001,0.001,75072
2026-09-17T15:54:59.697,1789685699.697,2017308,-0.0002,-0.001,74778
2026-09-17T15:54:59.697,1789685699.697,2017424,0.0006,0.003,74977
2026-09-17T15:55:00.103,1789685700.104,2017540,0.0006,0.003,75027
2026-09-17T15:55:00.104,1789685700.104,2017655,-0.0005,-0.002,74830
2026-09-17T15:55:00.104,1789685700.104,2017770,0.0006,0.003,74962
2026-09-17T15:55:00.513,1789685700.513,2017886,-0.0001,-0.001,74880
2026-09-17T15:55:00.513,1789685700.513,2018001,0.0001,0.000,74760
2026-09-17T15:55:00.513,1789685700.514,2018116,0.0005,0.002,74950
2026-09-17T15:55:00.513,1789685700.514,2018232,0.0002,0.001,74965
2026-09-17T15:55:00.915,1789685700.916,2018348,-0.0001,-0.000,74736
2026-09-17T15:55:00.915,1789685700.916,2018462,-0.0004,-0.002,74727
2026-09-17T15:55:00.916,1789685700.916,2018578,-0.0003,-0.001,75009
2026-09-17T15:55:01.325,1789685701.326,2018694,0.0000,0.000,74951
2026-09-17T15:55:01.326,1789685701.326,2018808,0.0000,0.000,74995
2026-09-17T15:55:01.326,1789685701.326,2018924,0.0004,0.002,74781
2026-09-17T15:55:01.326,1789685701.326,2019040,0.0003,0.001,74936
2026-09-17T15:55:01.726,1789685701.727,2019154,0.0002,0.001,74867
2026-09-17T15:55:01.726,1789685701.727,2019270,-0.0003,-0.001,75024
2026-09-17T15:55:01.727,1789685701.727,2019386,-0.0005,-0.002,74930
2026-09-17T15:55:01.727,1789685701.727,2019502,0.0004,0.002,74842
2026-09-17T15:55:02.135,1789685702.136,2019616,0.0004,0.002,74836
2026-09-17T15:55:02.135,1789685702.136,2019732,-0.0003,-0.001,74988
2026-09-17T15:55:02.136,1789685702.136,2019848,-0.0004,-0.002,74921
2026-09-17T15:55:02.536,1789685702.536,2019962,-0.0002,-0.001,74974
2026-09-17T15:55:02.536,1789685702.537,2020078,-0.0003,-0.001,74969
2026-09-17T15:55:02.536,1789685702.537,2020194,0.0002,0.001,74948
2026-09-17T15:55:02.536,1789685702.537,2020308,-0.0008,-0.004,74923
2026-09-17T15:55:02.945,1789685702.945,2020424,-0.0000,-0.000,75054
2026-09-17T15:55:02.945,1789685702.945,2020540,-0.0004,-0.002,75034
2026-09-17T15:55:02.945,1789685702.946,2020655,-0.0001,-0.000,74860
2026-09-17T15:55:03.348,1789685703.348,2020770,0.0001,0.001,74949
2026-09-17T15:55:03.348,1789685703.349,2020886,0.0001,0.000,74898
2026-09-17T15:55:03.348,1789685703.349,2021002,-0.0001,-0.000,74755
2026-09-17T15:55:03.348,1789685703.349,2021116,-0.0001,-0.000,75006
2026-09-17T15:55:03.756,1789685703.757,2021232,-0.0002,-0.001,74960
2026-09-17T15:55:03.757,1789685703.757,2021348,0.0002,0.001,75000
2026-09-17T15:55:03.757,1789685703.757,2021463,0.0002,0.001,74795
2026-09-17T15:55:04.161,1789685704.161,2021578,0.0005,0.002,74814
2026-09-17T15:55:04.161,1789685704.161,2021694,-0.0012,-0.005,74885
2026-09-17T15:55:04.161,1789685704.162,2021809,-0.0012,-0.005,74974
2026-09-17T15:55:04.161,1789685704.162,2021924,-0.0001,-0.000,75054
2026-09-17T15:55:04.569,1789685704.569,2022040,-0.0000,-0.000,74968
2026-09-17T15:55:04.569,1789685704.570,2022155,-0.0002,-0.001,74868
2026-09-17T15:55:04.569,1789685704.570,2022270,0.0008,0.004,74946
2026-09-17T15:55:04.970,1789685704.970,2022386,0.0003,0.001,74877
2026-09-17T15:55:04.970,1789685704.971,2022502,0.0002,0.001,74880
2026-09-17T15:55:04.970,1789685704.971,2022617,-0.0001,-0.000,74904
2026-09-17T15:55:04.970,1789685704.971,2022732,-0.0005,-0.002,74778
2026-09-17T15:55:05.374,1789685705.375,2022848,-0.0001,-0.000,74768
2026-09-17T15:55:05.375,1789685705.375,2022963,0.0001,0.000,74943
2026-09-17T15:55:05.375,1789685705.375,2023078,0.0000,0.000,74778
2026-09-17T15:55:05.778,1789685705.778,2023194,0.0000,0.000,74913
2026-09-17T15:55:05.778,1789685705.778,2023309,-0.0003,-0.001,74928
2026-09-17T15:55:05.778,1789685705.779,2023425,-0.0001,-0.001,74838
2026-09-17T15:55:05.778,1789685705.779,2023540,-0.0007,-0.003,74969
2026-09-17T15:55:06.181,1789685706.181,2023655,-0.0001,-0.000,74913
2026-09-17T15:55:06.181,1789685706.182,2023771,-0.0001,-0.000,74818
2026-09-17T15:55:06.181,1789685706.182,2023886,0.0004,0.002,75114
2026-09-17T15:55:06.589,1789685706.589,2024002,0.0004,0.002,75035
2026-09-17T15:55:06.589,1789685706.590,2024117,-0.0007,-0.003,74932
2026-09-17T15:55:06.589,1789685706.590,2024232,-0.0006,-0.003,75021
2026-09-17T15:55:06.589,1789685706.590,2024348,0.0001,0.000,74849
2026-09-17T15:55:06.994,1789685706.994,2024463,-0.0002,-0.001,74951
2026-09-17T15:55:06.994,1789685706.995,2024579,-0.0005,-0.002,74960
2026-09-17T15:55:06.994,1789685706.995,2024694,-0.0002,-0.001,74770
2026-09-17T15:55:07.396,1789685707.397,2024809,-0.0000,-0.000,74923
2026-09-17T15:55:07.397,1789685707.398,2024925,-0.0009,-0.004,74934
2026-09-17T15:55:07.398,1789685707.398,2025040,-0.0008,-0.003,74842
2026-09-17T15:55:07.398,1789685707.398,2025155,-0.0001,-0.000,74965
2026-09-17T15:55:07.805,1789685707.806,2025271,0.0000,0.000,74944
2026-09-17T15:55:07.806,1789685707.806,2025387,-0.0000,-0.000,74915
2026-09-17T15:55:07.806,1789685707.807,2025502,-0.0002,-0.001,74811
2026-09-17T15:55:08.215,1789685708.215,2025617,0.0001,0.000,74788
2026-09-17T15:55:08.215,1789685708.215,2025733,0.0001,0.000,74980
2026-09-17T15:55:08.215,1789685708.216,2025848,-0.0003,-0.001,74825
2026-09-17T15:55:08.215,1789685708.216,2025963,0.0000,0.000,74876
2026-09-17T15:55:08.615,1789685708.616,2026079,-0.0002,-0.001,75002
2026-09-17T15:55:08.616,1789685708.616,2026194,0.0005,0.002,74930
2026-09-17T15:55:08.616,1789685708.616,2026309,0.0007,0.003,74783
2026-09-17T15:55:09.018,1789685709.018,2026425,0.0001,0.000,74967
2026-09-17T15:55:09.018,1789685709.019,2026541,-0.0006,-0.002,74886
2026-09-17T15:55:09.018,1789685709.019,2026655,-0.0000,-0.000,74918
2026-09-17T15:55:09.018,1789685709.019,2026771,-0.0001,-0.000,74994
2026-09-17T15:55:09.424,1789685709.424,2026887,-0.0001,-0.000,74913
2026-09-17T15:55:09.424,1789685709.425,2027002,0.0001,0.000,75010
2026-09-17T15:55:09.424,1789685709.425,2027117,0.0002,0.001,75019
2026-09-17T15:55:09.829,1789685709.829,2027233,-0.0002,-0.001,74937
2026-09-17T15:55:09.829,1789685709.829,2027348,-0.0003,-0.002,75047
2026-09-17T15:55:09.829,1789685709.830,2027463,-0.0000,-0.000,74911
2026-09-17T15:55:09.829,1789685709.830,2027579,-0.0000,-0.000,75053
2026-09-17T15:55:10.238,1789685710.239,2027695,-0.0007,-0.003,74823
2026-09-17T15:55:10.239,1789685710.239,2027809,0.0003,0.001,75092
2026-09-17T15:55:10.239,1789685710.240,2027925,-0.0005,-0.002,74877
2026-09-17T15:55:10.642,1789685710.643,2028041,-0.0004,-0.002,74844
2026-09-17T15:55:10.643,1789685710.643,2028155,-0.0003,-0.001,74952
2026-09-17T15:55:10.643,1789685710.643,2028271,-0.0009,-0.004,74957
2026-09-17T15:55:10.643,1789685710.643,2028387,0.0002,0.001,74979
2026-09-17T15:55:11.052,1789685711.053,2028503,-0.0002,-0.001,74825
2026-09-17T15:55:11.053,1789685711.053,2028617,-0.0003,-0.001,75001
2026-09-17T15:55:11.053,1789685711.053,2028733,-0.0001,-0.001,74895
2026-09-17T15:55:11.460,1789685711.460,2028849,-0.0003,-0.002,74834
2026-09-17T15:55:11.460,1789685711.460,2028963,0.0000,0.000,75034
2026-09-17T15:55:11.460,1789685711.460,2029079,-0.0008,-0.003,74878
2026-09-17T15:55:11.460,1789685711.461,2029195,-0.0001,-0.000,74894
2026-09-17T15:55:11.860,1789685711.861,2029309,0.0006,0.003,74906
2026-09-17T15:55:11.861,1789685711.861,2029425,-0.0004,-0.002,74753
2026-09-17T15:55:11.862,1789685711.862,2029541,0.0000,0.000,74890
2026-09-17T15:55:12.269,1789685712.270,2029656,-0.0003,-0.002,74978
2026-09-17T15:55:12.269,1789685712.270,2029771,-0.0001,-0.001,74939
2026-09-17T15:55:12.270,1789685712.270,2029887,-0.0006,-0.003,75025
2026-09-17T15:55:12.270,1789685712.270,2030003,-0.0001,-0.000,74864
2026-09-17T15:55:12.670,1789685712.671,2030117,-0.0003,-0.001,74881
2026-09-17T15:55:12.671,1789685712.671,2030233,-0.0007,-0.003,75052
2026-09-17T15:55:12.671,1789685712.671,2030349,-0.0005,-0.002,75066
2026-09-17T15:55:12.671,1789685712.671,2030464,-0.0012,-0.005,74872
2026-09-17T15:55:13.079,1789685713.080,2030579,0.0006,0.003,75045
2026-09-17T15:55:13.079,1789685713.080,2030695,-0.0004,-0.002,74840
2026-09-17T15:55:13.080,1789685713.080,2030810,-0.0000,-0.000,74828
2026-09-17T15:55:13.480,1789685713.481,2030925,-0.0002,-0.001,74997
2026-09-17T15:55:13.480,1789685713.481,2031041,-0.0002,-0.001,74933
2026-09-17T15:55:13.480,1789685713.481,2031157,-0.0002,-0.001,74859
2026-09-17T15:55:13.481,1789685713.481,2031271,-0.0001,-0.000,75052
2026-09-17T15:55:13.889,1789685713.890,2031387,0.0002,0.001,74732
2026-09-17T15:55:13.890,1789685713.890,2031503,0.0001,0.000,74930
2026-09-17T15:55:13.890,1789685713.890,2031618,0.0000,0.000,74922
2026-09-17T15:55:14.290,1789685714.291,2031733,0.0003,0.001,74971
2026-09-17T15:55:14.291,1789685714.291,2031849,0.0004,0.002,74959
2026-09-17T15:55:14.291,1789685714.291,2031964,-0.0004,-0.002,74978
2026-09-17T15:55:14.291,1789685714.291,2032079,0.0000,0.000,74971
2026-09-17T15:55:14.701,1789685714.701,2032195,-0.0000,-0.000,74877
2026-09-17T15:55:14.701,1789685714.701,2032310,-0.0000,-0.000,74964
2026-09-17T15:55:14.701,1789685714.702,2032425,-0.0001,-0.000,74870
2026-09-17T15:55:15.102,1789685715.102,2032541,-0.0004,-0.002,74869
2026-09-17T15:55:15.102,1789685715.103,2032657,-0.0003,-0.001,75077
2026-09-17T15:55:15.102,1789685715.103,2032772,-0.0007,-0.003,74968
2026-09-17T15:55:15.103,1789685715.103,2032887,0.0005,0.002,74956
2026-09-17T15:55:15.511,1789685715.512,2033003,-0.0000,-0.000,75021
2026-09-17T15:55:15.511,1789685715.512,2033118,0.0011,0.005,75004
2026-09-17T15:55:15.512,1789685715.512,2033233,-0.0004,-0.002,74919
2026-09-17T15:55:15.915,1789685715.916,2033349,0.0005,0.002,74799
2026-09-17T15:55:15.916,1789685715.916,2033464,-0.0004,-0.002,74813
2026-09-17T15:55:15.916,1789685715.917,2033580,0.0004,0.002,74948
2026-09-17T15:55:15.916,1789685715.917,2033695,0.0000,0.000,74865
2026-09-17T15:55:16.316,1789685716.317,2033810,-0.0003,-0.001,74966
2026-09-17T15:55:16.317,1789685716.317,2033926,0.0002,0.001,74928
2026-09-17T15:55:16.317,1789685716.317,2034041,0.0004,0.002,74827
2026-09-17T15:55:16.723,1789685716.723,2034156,0.0001,0.000,74866
2026-09-17T15:55:16.723,1789685716.724,2034272,0.0004,0.002,74877
2026-09-17T15:55:16.723,1789685716.724,2034387,-0.0005,-0.002,74988
2026-09-17T15:55:16.723,1789685716.724,2034503,-0.0002,-0.001,74977
2026-09-17T15:55:17.131,1789685717.132,2034618,-0.0000,-0.000,74941
2026-09-17T15:55:17.132,1789685717.132,2034734,0.0005,0.002,74964
2026-09-17T15:55:17.132,1789685717.132,2034849,0.0002,0.001,74961
2026-09-17T15:55:17.538,1789685717.538,2034964,0.0003,0.001,74878
2026-09-17T15:55:17.538,1789685717.539,2035080,-0.0003,-0.001,74885
2026-09-17T15:55:17.538,1789685717.539,2035195,-0.0004,-0.002,74874
2026-09-17T15:55:17.539,1789685717.539,2035310,0.0004,0.002,74809
2026-09-17T15:55:17.944,1789685717.945,2035426,-0.0002,-0.001,74869
2026-09-17T15:55:17.945,1789685717.945,2035542,-0.0007,-0.003,74956
2026-09-17T15:55:17.945,1789685717.946,2035656,-0.0005,-0.002,75017
2026-09-17T15:55:18.350,1789685718.351,2035772,-0.0005,-0.002,74850
2026-09-17T15:55:18.350,1789685718.351,2035888,0.0002,0.001,74975
2026-09-17T15:55:18.351,1789685718.351,2036002,0.0004,0.002,74979
2026-09-17T15:55:18.351,1789685718.351,2036118,-0.0003,-0.001,74834
2026-09-17T15:55:18.760,1789685718.761,2036234,-0.0007,-0.003,74997
2026-09-17T15:55:18.776,1789685718.777,2036349,-0.0002,-0.001,74799
2026-09-17T15:55:18.776,1789685718.777,2036464,0.0006,0.003,74856
2026-09-17T15:55:19.178,1789685719.179,2036580,-0.0006,-0.003,74999
2026-09-17T15:55:19.179,1789685719.179,2036696,0.0003,0.001,74804
2026-09-17T15:55:19.179,1789685719.179,2036810,0.0000,0.000,74931
2026-09-17T15:55:19.179,1789685719.180,2036926,0.0006,0.003,74927
2026-09-17T15:55:19.579,1789685719.580,2037042,-0.0001,-0.000,74946
2026-09-17T15:55:19.580,1789685719.580,2037156,0.0003,0.001,74882
2026-09-17T15:55:19.580,1789685719.580,2037272,-0.0004,-0.002,74950
2026-09-17T15:55:19.982,1789685719.982,2037388,0.0002,0.001,74803
2026-09-17T15:55:19.982,1789685719.983,2037502,-0.0001,-0.000,74965
2026-09-17T15:55:19.982,1789685719.983,2037618,-0.0004,-0.002,74864
2026-09-17T15:55:19.982,1789685719.983,2037734,0.0003,0.001,74611
2026-09-17T15:55:20.383,1789685720.383,2037849,0.0001,0.000,74920
2026-09-17T15:55:20.383,1789685720.384,2037964,0.0001,0.000,75000
2026-09-17T15:55:20.383,1789685720.384,2038080,-0.0005,-0.002,74964
2026-09-17T15:55:20.787,1789685720.787,2038196,-0.0000,-0.000,74961
2026-09-17T15:55:20.787,1789685720.788,2038310,0.0001,0.000,74883
2026-09-17T15:55:20.787,1789685720.788,2038426,0.0007,0.003,74817
2026-09-17T15:55:20.787,1789685720.788,2038542,-0.0002,-0.001,74728
2026-09-17T15:55:21.192,1789685721.193,2038657,0.0006,0.002,74960
2026-09-17T15:55:21.193,1789685721.193,2038772,-0.0004,-0.002,74913
2026-09-17T15:55:21.193,1789685721.193,2038888,-0.0002,-0.001,74782
2026-09-17T15:55:21.603,1789685721.603,2039003,-0.0003,-0.001,74977
2026-09-17T15:55:21.603,1789685721.603,2039118,0.0001,0.000,74716
2026-09-17T15:55:21.603,1789685721.604,2039234,0.0001,0.001,74860
2026-09-17T15:55:21.603,1789685721.604,2039349,0.0002,0.001,74855
2026-09-17T15:55:22.007,1789685722.008,2039464,-0.0002,-0.001,74841
2026-09-17T15:55:22.008,1789685722.008,2039580,0.0000,0.000,74829
2026-09-17T15:55:22.008,1789685722.009,2039696,-0.0005,-0.002,74845
2026-09-17T15:55:22.008,1789685722.009,2039811,-0.0001,-0.000,75066
2026-09-17T15:55:22.418,1789685722.419,2039926,0.0000,0.000,74850
2026-09-17T15:55:22.418,1789685722.419,2040042,0.0001,0.000,74836
2026-09-17T15:55:22.419,1789685722.419,2040157,0.0004,0.002,74778
2026-09-17T15:55:22.823,1789685722.824,2040272,-0.0002,-0.001,74856
2026-09-17T15:55:22.824,1789685722.824,2040388,-0.0004,-0.002,74819
2026-09-17T15:55:22.824,1789685722.824,2040503,-0.0003,-0.001,74940
2026-09-17T15:55:22.824,1789685722.825,2040619,-0.0002,-0.001,74994
2026-09-17T15:55:23.232,1789685723.233,2040734,0.0000,0.000,74950
2026-09-17T15:55:23.232,1789685723.233,2040849,-0.0002,-0.001,74963
2026-09-17T15:55:23.232,1789685723.233,2040965,-0.0003,-0.001,74870
2026-09-17T15:55:23.638,1789685723.638,2041080,-0.0004,-0.002,74823
2026-09-17T15:55:23.638,1789685723.638,2041196,0.0004,0.002,74807
2026-09-17T15:55:23.638,1789685723.639,2041311,0.0005,0.002,74955
2026-09-17T15:55:23.638,1789685723.639,2041426,-0.0007,-0.003,74993
2026-09-17T15:55:24.046,1789685724.046,2041542,-0.0001,-0.001,74962
2026-09-17T15:55:24.046,1789685724.047,2041657,-0.0001,-0.000,75006
2026-09-17T15:55:24.046,1789685724.047,2041773,-0.0001,-0.000,74916
2026-09-17T15:55:24.451,1789685724.452,2041888,0.0003,0.001,74890
2026-09-17T15:55:24.452,1789685724.452,2042003,0.0009,0.004,75018
2026-09-17T15:55:24.452,1789685724.452,2042119,-0.0003,-0.001,74888
2026-09-17T15:55:24.452,1789685724.453,2042234,0.0008,0.004,75015
2026-09-17T15:55:24.861,1789685724.862,2042349,-0.0002,-0.001,74964
2026-09-17T15:55:24.862,1789685724.862,2042465,0.0003,0.001,74830
2026-09-17T15:55:24.862,1789685724.862,2042580,-0.0001,-0.001,74918
2026-09-17T15:55:25.271,1789685725.271,2042696,0.0001,0.000,74861
2026-09-17T15:55:25.271,1789685725.272,2042811,0.0004,0.002,74858
2026-09-17T15:55:25.271,1789685725.272,2042927,-0.0000,-0.000,74915
2026-09-17T15:55:25.272,1789685725.272,2043042,-0.0003,-0.002,74987
2026-09-17T15:55:25.679,1789685725.679,2043157,-0.0005,-0.002,74989
2026-09-17T15:55:25.679,1789685725.680,2043273,0.0003,0.001,74933
2026-09-17T15:55:25.679,1789685725.680,2043388,-0.0008,-0.003,74885
2026-09-17T15:55:26.081,1789685726.082,2043503,-0.0003,-0.001,74797
