# t_s, edges, edges_per_s, motor_rpm, rotor_rpm
404.048,41,818.5,12278,1535
404.098,41,819.9,12299,1537
404.148,41,819.7,12296,1537
404.198,42,839.3,12590,1574
404.248,41,817.7,12265,1533
404.298,41,820.0,12299,1537
404.349,41,818.9,12284,1536
404.399,41,818.0,12270,1534
404.449,42,837.8,12567,1571
404.499,41,818.2,12273,1534
404.549,41,819.7,12296,1537
404.599,41,819.4,12291,1536
404.649,41,815.5,12233,1529
404.699,41,819.3,12289,1536
404.749,42,839.0,12585,1573
404.799,41,817.8,12268,1533
404.849,41,819.9,12299,1537
404.900,41,819.2,12288,1536
404.950,42,837.9,12568,1571
405.000,41,818.0,12270,1534
405.050,41,819.2,12288,1536
405.100,41,817.8,12267,1533
405.150,42,837.7,12566,1571
405.200,41,818.2,12273,1534
405.250,41,815.6,12234,1529
405.301,42,838.1,12572,1571
405.351,41,819.8,12298,1537
405.401,41,819.7,12295,1537
405.451,41,819.3,12289,1536
405.501,42,837.9,12569,1571
405.551,41,817.8,12267,1533
405.601,41,818.2,12273,1534
405.651,42,837.9,12569,1571
405.701,41,819.1,12287,1536
405.751,41,819.9,12298,1537
405.801,42,837.7,12566,1571
405.851,41,818.2,12274,1534
405.902,41,819.0,12284,1536
405.952,42,838.5,12577,1572
406.002,41,818.5,12278,1535
406.052,41,817.8,12267,1533
406.102,42,837.8,12567,1571
406.152,41,817.8,12267,1533
406.202,41,817.6,12264,1533
406.252,42,837.7,12566,1571
406.302,41,819.1,12286,1536
406.353,42,838.6,12579,1572
406.403,41,819.4,12290,1536
406.453,41,818.6,12279,1535
406.503,41,816.7,12250,1531
406.553,42,837.0,12556,1569
406.603,41,819.1,12287,1536
406.653,41,818.8,12282,1535
406.703,41,819.3,12290,1536
406.753,42,835.2,12528,1566
406.804,41,816.2,12243,1530
406.854,41,819.1,12286,1536
406.904,41,816.9,12253,1532
406.954,41,818.5,12277,1535
407.004,41,818.5,12278,1535
407.054,41,819.8,12297,1537
407.104,41,818.1,12271,1534
407.154,42,838.4,12575,1572
407.204,41,819.7,12295,1537
407.255,41,817.4,12261,1533
407.305,41,818.2,12272,1534
407.355,41,819.3,12289,1536
407.405,41,816.7,12251,1531
407.455,41,816.9,12253,1532
407.505,41,818.5,12277,1535
407.555,41,818.6,12280,1535
407.605,41,819.7,12295,1537
407.655,41,819.6,12294,1537
407.705,41,818.8,12282,1535
407.756,41,818.3,12274,1534
407.806,41,817.5,12262,1533
407.856,41,819.5,12292,1537
407.906,41,819.5,12292,1537
407.956,41,816.9,12254,1532
408.006,41,819.1,12286,1536
408.056,41,816.8,12253,1532
408.106,41,818.3,12275,1534
408.156,41,817.6,12265,1533
408.207,41,818.1,12272,1534
408.257,41,818.1,12271,1534
408.307,41,817.4,12262,1533
408.357,41,819.9,12298,1537
408.407,41,819.6,12294,1537
408.457,41,818.9,12284,1535
408.507,41,819.1,12287,1536
408.557,41,818.7,12280,1535
408.607,41,819.2,12288,1536
408.657,41,818.6,12279,1535
408.707,41,818.1,12272,1534
408.757,41,818.2,12273,1534
408.807,42,839.6,12594,1574
408.858,41,818.2,12273,1534
408.908,41,816.7,12250,1531
408.958,41,816.0,12240,1530
409.008,42,838.2,12574,1572
409.058,41,817.4,12261,1533
409.108,41,818.8,12283,1535
409.158,42,837.7,12565,1571
409.209,41,817.7,12266,1533
409.259,41,818.6,12279,1535
409.309,41,818.2,12272,1534
409.359,42,838.0,12569,1571
409.409,41,819.0,12285,1536
409.459,41,816.7,12251,1531
409.509,42,837.7,12566,1571
409.559,41,817.5,12263,1533
409.610,42,839.0,12585,1573
409.660,41,819.1,12286,1536
409.710,42,839.0,12585,1573
409.760,41,817.6,12265,1533
409.810,42,836.7,12551,1569
409.860,42,837.7,12565,1571
409.910,41,819.0,12286,1536
409.960,41,819.3,12290,1536
410.010,42,839.5,12592,1574
410.060,41,819.4,12291,1536
410.110,42,838.1,12572,1571
410.161,41,816.3,12244,1531
410.211,41,818.4,12275,1534
410.261,42,838.7,12581,1573
410.311,41,817.5,12262,1533
410.361,41,819.8,12297,1537
410.411,41,818.3,12274,1534
410.461,41,817.8,12266,1533
410.511,41,817.1,12256,1532
410.562,42,837.2,12558,1570
410.612,41,817.2,12258,1532
410.662,41,819.9,12299,1537
410.712,41,818.0,12271,1534
410.762,41,817.0,12255,1532
410.812,41,819.1,12286,1536
410.862,41,818.3,12275,1534
410.912,42,837.7,12565,1571
410.962,41,819.6,12294,1537
411.013,41,817.2,12258,1532
411.063,41,817.9,12269,1534
411.113,41,819.1,12287,1536
411.163,41,816.7,12251,1531
411.213,41,818.4,12276,1534
411.263,41,817.8,12266,1533
411.313,41,816.7,12251,1531
411.363,42,839.7,12596,1574
411.413,41,818.4,12276,1535
411.464,41,816.9,12254,1532
411.514,41,819.5,12292,1536
411.564,41,819.4,12292,1536
411.614,42,837.6,12565,1571
411.664,41,818.4,12276,1535
411.714,41,816.8,12252,1532
411.764,42,836.5,12547,1568
411.814,41,819.4,12291,1536
411.864,41,819.5,12292,1537
411.915,42,838.4,12576,1572
411.965,41,819.2,12287,1536
412.015,41,818.3,12274,1534
412.065,41,819.8,12297,1537
412.115,42,838.8,12582,1573
412.165,41,817.8,12267,1533
412.215,41,816.7,12250,1531
412.265,42,839.9,12599,1575
412.315,41,818.5,12277,1535
412.365,41,818.0,12270,1534
412.415,41,817.1,12256,1532
412.466,41,818.2,12273,1534
412.516,42,839.4,12591,1574
412.566,41,819.8,12296,1537
412.616,41,819.3,12289,1536
412.666,41,817.0,12256,1532
412.716,41,819.0,12285,1536
412.766,41,818.8,12282,1535
412.816,41,817.3,12259,1532
412.866,41,819.8,12298,1537
412.916,41,818.9,12283,1535
412.966,41,817.3,12260,1532
413.017,41,818.6,12278,1535
413.067,41,817.0,12255,1532
413.117,41,818.9,12283,1535
413.167,41,819.2,12288,1536
413.217,40,798.8,11982,1498
413.267,41,816.8,12252,1531
413.317,41,817.0,12254,1532
413.367,41,818.3,12275,1534
413.417,40,799.0,11985,1498
413.467,41,819.9,12299,1537
413.518,41,817.3,12259,1532
413.568,41,817.3,12260,1532
413.618,41,817.9,12268,1534
413.668,40,799.7,11995,1499
413.718,41,817.2,12257,1532
413.768,41,818.3,12274,1534
413.818,41,817.8,12267,1533
413.868,41,818.1,12271,1534
413.919,41,815.6,12234,1529
413.969,41,819.4,12290,1536
414.019,41,819.2,12288,1536
414.069,41,819.8,12296,1537
414.119,41,818.9,12284,1536
414.169,41,819.3,12289,1536
414.219,41,818.3,12274,1534
414.269,42,838.4,12576,1572
414.319,41,816.8,12253,1532
414.370,41,816.9,12254,1532
414.420,41,819.9,12299,1537
414.470,41,818.6,12278,1535
414.520,41,819.3,12290,1536
414.570,41,817.5,12262,1533
414.620,41,817.6,12264,1533
414.670,41,818.1,12272,1534
414.720,41,819.0,12286,1536
414.770,42,837.8,12567,1571
414.820,41,819.1,12287,1536
414.870,41,817.1,12256,1532
414.921,41,818.9,12283,1535
414.971,41,817.9,12269,1534
415.021,41,818.9,12284,1535
415.071,41,816.7,12250,1531
415.121,41,819.2,12288,1536
415.171,41,818.0,12270,1534
415.221,41,819.9,12299,1537
415.271,41,817.8,12267,1533
415.321,40,798.9,11984,1498
415.371,41,819.1,12286,1536
415.421,41,819.9,12299,1537
415.471,41,819.2,12288,1536
415.522,41,818.0,12270,1534
415.572,41,816.9,12254,1532
415.622,40,799.2,11988,1498
415.672,41,816.7,12251,1531
415.722,41,818.5,12277,1535
415.772,41,816.4,12247,1531
415.822,41,819.0,12286,1536
415.873,41,817.7,12266,1533
415.923,41,819.2,12288,1536
415.973,41,820.0,12300,1537
416.023,40,798.3,11974,1497
416.073,41,819.9,12298,1537
416.123,41,819.9,12299,1537
416.173,40,799.8,11996,1500
416.223,41,817.3,12259,1532
416.273,41,817.4,12261,1533
416.323,40,799.3,11990,1499
416.373,41,818.7,12280,1535
416.423,41,819.4,12291,1536
416.473,40,799.1,11986,1498
416.523,41,819.2,12288,1536
416.573,40,799.3,11990,1499
416.623,41,817.4,12262,1533
416.673,41,820.0,12300,1537
416.723,41,819.9,12298,1537
416.774,41,818.7,12281,1535
416.824,41,818.5,12277,1535
416.874,42,839.6,12594,1574
416.924,42,837.9,12569,1571
416.974,43,855.8,12838,1605
417.024,42,839.2,12588,1573
417.074,42,838.8,12583,1573
417.124,43,859.1,12886,1611
417.174,43,859.8,12897,1612
417.224,43,857.4,12861,1608
417.275,43,856.0,12840,1605
417.325,43,856.5,12848,1606
417.375,43,859.4,12891,1611
417.425,43,857.9,12869,1609
417.475,44,877.6,13164,1645
417.525,43,858.3,12875,1609
417.575,43,857.9,12869,1609
417.626,44,877.2,13159,1645
417.676,44,878.8,13183,1648
417.726,43,855.8,12837,1605
417.776,44,877.1,13156,1644
417.826,44,879.8,13197,1650
417.876,44,876.4,13146,1643
417.926,44,876.0,13140,1642
417.977,44,876.9,13154,1644
418.027,44,879.8,13197,1650
418.077,44,878.6,13180,1647
418.127,44,875.6,13134,1642
418.177,44,875.6,13134,1642
418.227,44,876.8,13152,1644
418.278,44,877.3,13160,1645
418.328,45,899.9,13498,1687
418.378,44,879.9,13199,1650
418.428,44,879.9,13199,1650
418.478,44,878.6,13179,1647
418.528,44,879.4,13191,1649
418.578,45,899.8,13497,1687
418.628,44,877.7,13165,1646
418.678,44,879.0,13185,1648
418.728,45,897.7,13466,1683
418.778,44,878.0,13170,1646
418.828,45,897.7,13466,1683
418.878,44,876.6,13148,1644
418.928,44,879.0,13186,1648
418.979,45,898.0,13469,1684
419.029,44,878.8,13182,1648
419.079,45,898.7,13481,1685
419.129,44,879.8,13197,1650
419.179,44,880.0,13200,1650
419.229,45,898.0,13470,1684
419.279,44,879.8,13197,1650
419.329,45,898.1,13471,1684
419.379,44,877.9,13169,1646
419.429,45,899.7,13495,1687
419.479,44,877.0,13154,1644
419.529,45,898.6,13480,1685
419.579,44,878.0,13169,1646
419.630,45,898.5,13478,1685
419.680,44,878.0,13170,1646
419.730,45,898.3,13474,1684
419.780,44,878.7,13181,1648
419.830,45,898.7,13480,1685
419.880,44,877.9,13168,1646
419.930,45,898.7,13480,1685
419.980,45,897.8,13466,1683
420.030,44,876.9,13153,1644
420.080,45,899.6,13494,1687
420.130,44,879.8,13197,1650
420.181,45,898.1,13472,1684
420.231,45,898.1,13472,1684
420.281,45,897.4,13461,1683
420.331,44,877.0,13156,1644
420.381,45,898.9,13484,1685
420.431,46,916.5,13748,1718
420.481,45,897.4,13462,1683
420.531,46,919.0,13785,1723
420.582,46,917.5,13762,1720
420.632,46,919.2,13787,1723
420.682,46,917.7,13765,1721
420.732,46,916.4,13746,1718
420.782,47,939.9,14098,1762
420.832,46,919.2,13788,1723
420.882,47,938.7,14081,1760
420.932,46,916.9,13754,1719
420.982,47,939.5,14093,1762
421.032,47,937.9,14068,1758
421.082,47,938.0,14070,1759
421.132,47,939.6,14094,1762
421.183,47,937.7,14065,1758
421.233,47,936.9,14053,1757
421.283,47,938.1,14071,1759
421.333,47,938.8,14082,1760
421.383,47,935.9,14039,1755
421.433,47,937.9,14068,1759
421.483,47,937.2,14058,1757
421.533,47,939.1,14087,1761
421.584,48,957.4,14361,1795
421.634,47,937.1,14057,1757
421.684,47,938.2,14073,1759
421.734,47,939.7,14096,1762
421.784,47,937.2,14059,1757
421.834,47,937.3,14059,1757
421.884,48,958.8,14382,1798
421.934,47,937.7,14066,1758
421.985,47,936.4,14046,1756
422.035,48,957.6,14364,1795
422.085,47,937.7,14066,1758
422.135,47,938.9,14083,1760
422.185,48,958.6,14379,1797
422.235,47,937.5,14063,1758
422.285,47,939.1,14087,1761
422.335,48,958.9,14383,1798
422.385,47,937.6,14064,1758
422.435,48,958.8,14382,1798
422.485,47,939.9,14098,1762
422.535,47,940.0,14099,1762
422.585,48,957.8,14367,1796
422.636,47,939.0,14085,1761
422.686,47,937.4,14061,1758
422.736,48,957.3,14359,1795
422.786,47,938.2,14074,1759
422.836,48,959.9,14399,1800
422.886,47,939.2,14087,1761
422.936,48,957.9,14369,1796
422.986,47,937.0,14055,1757
423.036,48,957.3,14359,1795
423.086,47,937.8,14066,1758
423.137,47,939.2,14087,1761
423.187,48,959.6,14394,1799
423.237,47,937.9,14069,1759
423.287,47,939.5,14092,1762
423.337,48,958.6,14379,1797
423.387,47,938.3,14075,1759
423.437,48,959.8,14397,1800
423.487,47,939.0,14084,1761
423.537,48,956.2,14342,1793
423.587,47,936.6,14049,1756
423.637,48,956.5,14348,1793
423.688,47,937.1,14057,1757
423.738,48,959.2,14387,1798
423.788,47,938.0,14070,1759
423.838,48,959.8,14396,1800
423.888,47,937.9,14069,1759
423.938,48,958.7,14381,1798
423.988,47,936.1,14042,1755
424.038,48,956.6,14349,1794
424.088,47,938.9,14084,1761
424.139,48,956.5,14348,1793
424.189,47,937.6,14064,1758
424.239,48,956.2,14343,1793
424.289,47,937.8,14068,1758
424.339,48,957.4,14360,1795
424.389,47,939.0,14086,1761
424.439,47,939.9,14098,1762
424.489,47,939.1,14087,1761
424.540,48,955.0,14324,1791
424.590,47,938.2,14073,1759
424.640,47,938.4,14076,1760
424.690,48,957.6,14365,1796
424.740,47,937.6,14064,1758
424.790,47,938.9,14084,1760
424.840,47,937.4,14062,1758
424.890,48,960.0,14400,1800
424.940,48,957.8,14368,1796
424.990,48,957.8,14367,1796
425.040,48,958.5,14377,1797
425.091,49,977.7,14665,1833
425.141,48,958.6,14380,1797
425.191,50,994.8,14922,1865
425.241,49,977.9,14669,1834
425.291,49,978.9,14684,1835
425.341,50,997.3,14959,1870
425.391,49,978.8,14681,1835
425.442,50,994.5,14917,1865
425.492,51,1015.7,15235,1904
425.542,50,999.9,14999,1875
425.592,50,996.6,14949,1869
425.642,50,999.7,14996,1874
425.692,50,997.4,14962,1870
425.742,51,1019.1,15287,1911
425.792,50,999.9,14999,1875
425.842,51,1017.4,15261,1908
425.892,50,998.4,14977,1872
425.942,51,1017.6,15263,1908
425.993,51,1017.3,15260,1907
426.043,50,999.4,14992,1874
426.093,51,1017.8,15268,1908
426.143,51,1017.8,15268,1908
426.193,51,1017.5,15263,1908
426.243,50,997.4,14962,1870
426.293,51,1019.7,15296,1912
426.343,51,1020.0,15300,1912
426.393,51,1017.5,15263,1908
426.443,51,1017.5,15263,1908
426.493,51,1017.3,15260,1907
426.544,51,1016.7,15250,1906
426.594,50,999.7,14996,1874
426.644,51,1017.3,15260,1907
426.694,51,1016.6,15249,1906
426.744,51,1019.7,15296,1912
426.794,51,1018.7,15281,1910
426.844,51,1017.6,15264,1908
426.894,51,1017.3,15259,1907
426.945,52,1034.6,15520,1940
426.995,51,1016.5,15248,1906
427.045,51,1017.2,15258,1907
427.095,51,1017.4,15262,1908
427.145,51,1015.6,15234,1904
427.195,51,1019.4,15290,1911
427.245,51,1017.5,15263,1908
427.295,51,1017.6,15264,1908
427.346,52,1037.1,15557,1945
427.396,51,1015.8,15237,1905
427.446,51,1015.3,15229,1904
427.496,51,1019.8,15297,1912
427.546,51,1017.9,15268,1908
427.596,51,1017.4,15261,1908
427.646,51,1017.8,15266,1908
427.696,51,1018.8,15282,1910
427.747,51,1016.8,15252,1907
427.797,52,1038.0,15570,1946
427.847,51,1017.5,15262,1908
427.897,51,1019.2,15288,1911
427.947,51,1017.9,15268,1908
427.997,52,1036.2,15543,1943
428.047,52,1038.9,15583,1948
428.097,52,1037.0,15555,1944
428.147,52,1037.7,15565,1946
428.198,52,1038.9,15584,1948
428.248,53,1058.8,15883,1985
428.298,52,1037.3,15560,1945
428.348,53,1059.6,15894,1987
428.398,53,1057.9,15869,1984
428.448,53,1058.2,15872,1984
428.498,53,1058.8,15882,1985
428.548,54,1075.6,16134,2017
428.598,53,1056.4,15846,1981
428.648,54,1077.7,16166,2021
428.699,54,1076.8,16153,2019
428.749,54,1076.9,16154,2019
428.799,54,1077.5,16162,2020
428.849,54,1076.5,16148,2018
428.899,54,1077.5,16162,2020
428.949,54,1079.8,16198,2025
428.999,54,1076.9,16154,2019
429.049,55,1097.4,16462,2058
429.100,54,1076.1,16141,2018
429.150,55,1097.5,16462,2058
429.200,54,1077.6,16164,2020
429.250,55,1096.7,16451,2056
429.300,55,1099.9,16499,2062
429.350,54,1078.4,16176,2022
429.400,55,1099.8,16497,2062
429.450,55,1099.0,16485,2061
429.500,54,1079.8,16197,2025
429.550,55,1097.9,16469,2059
429.600,55,1099.6,16494,2062
429.650,55,1095.8,16437,2055
429.701,55,1097.1,16457,2057
429.751,55,1098.6,16479,2060
429.801,55,1099.9,16499,2062
429.851,56,1115.9,16739,2092
429.901,55,1098.8,16483,2060
429.951,55,1096.0,16440,2055
430.001,55,1096.4,16445,2056
430.051,55,1098.3,16474,2059
430.101,55,1097.1,16457,2057
430.152,56,1117.4,16761,2095
430.202,55,1097.6,16464,2058
430.252,55,1098.0,16470,2059
430.302,56,1117.1,16757,2095
430.352,55,1096.4,16446,2056
430.402,55,1098.2,16473,2059
430.452,55,1098.2,16473,2059
430.502,56,1117.7,16765,2096
430.552,55,1096.9,16453,2057
430.603,56,1116.5,16747,2093
430.653,55,1097.1,16457,2057
430.703,55,1097.4,16461,2058
430.753,56,1117.3,16760,2095
430.803,55,1096.3,16444,2056
430.853,56,1116.4,16745,2093
430.903,55,1099.0,16484,2061
430.953,55,1099.1,16487,2061
431.003,56,1119.0,16784,2098
431.053,55,1100.0,16500,2062
431.104,56,1116.2,16744,2093
431.154,55,1095.6,16433,2054
431.204,55,1098.8,16482,2060
431.254,56,1116.9,16753,2094
431.304,55,1098.5,16478,2060
431.354,56,1118.2,16774,2097
431.404,55,1096.3,16444,2055
431.454,56,1116.0,16739,2092
431.505,55,1099.1,16486,2061
431.555,56,1116.9,16754,2094
431.605,55,1099.1,16486,2061
431.655,55,1099.7,16495,2062
431.705,56,1117.7,16766,2096
431.755,55,1096.8,16452,2056
431.805,56,1119.0,16786,2098
431.855,55,1097.7,16465,2058
431.905,56,1116.1,16742,2093
431.955,55,1099.2,16488,2061
432.005,56,1119.9,16799,2100
432.056,55,1094.9,16424,2053
432.106,56,1119.4,16791,2099
432.156,56,1117.4,16761,2095
432.206,55,1099.1,16487,2061
432.256,56,1117.9,16769,2096
432.306,55,1098.6,16478,2060
432.356,56,1115.7,16736,2092
432.406,55,1099.4,16491,2061
432.456,56,1118.1,16772,2096
432.506,55,1098.8,16482,2060
432.556,56,1118.4,16776,2097
432.606,55,1098.8,16483,2060
432.657,56,1116.9,16754,2094
432.707,55,1098.6,16479,2060
432.757,56,1116.2,16742,2093
432.807,56,1119.6,16793,2099
432.857,55,1097.3,16460,2058
432.907,56,1118.9,16784,2098
432.957,55,1099.9,16499,2062
433.007,56,1119.9,16798,2100
433.057,55,1098.7,16481,2060
433.107,55,1099.1,16487,2061
433.157,56,1117.0,16756,2094
433.207,56,1118.5,16777,2097
433.257,55,1097.9,16468,2059
433.308,56,1116.2,16743,2093
433.358,55,1095.9,16439,2055
433.408,56,1117.4,16761,2095
433.458,56,1115.6,16733,2092
433.508,55,1096.8,16452,2057
433.558,56,1119.1,16787,2098
433.608,55,1097.3,16459,2057
433.658,56,1118.6,16778,2097
433.708,55,1098.9,16483,2060
433.758,56,1118.8,16782,2098
433.809,55,1099.5,16492,2061
433.859,56,1117.2,16759,2095
433.909,56,1117.1,16756,2094
433.959,55,1097.7,16465,2058
434.009,56,1115.8,16738,2092
434.059,55,1098.7,16480,2060
434.109,56,1118.6,16779,2097
434.159,55,1099.3,16490,2061
434.209,56,1116.9,16753,2094
434.259,55,1099.4,16490,2061
434.310,56,1116.3,16745,2093
434.360,55,1096.9,16453,2057
434.410,56,1117.7,16766,2096
434.460,56,1116.4,16745,2093
434.510,55,1098.4,16476,2060
434.560,56,1117.5,16762,2095
434.610,55,1098.3,16474,2059
434.660,56,1118.1,16771,2096
434.710,55,1098.8,16482,2060
434.760,56,1119.9,16798,2100
434.810,55,1097.2,16458,2057
434.861,56,1118.8,16782,2098
434.911,55,1098.0,16470,2059
434.961,56,1120.0,16799,2100
435.011,55,1099.0,16485,2061
435.061,56,1115.7,16735,2092
435.111,56,1119.1,16787,2098
435.161,55,1097.9,16468,2058
435.211,56,1116.5,16748,2093
435.261,55,1098.6,16478,2060
